"Plot Title: CMSM3"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20154563, LBL: CM3SM 1 m)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20652824, LBL: CM3SM 10 cm)","Water Content, m³/m³ (LGR S/N: 20156370, SEN S/N: 20658013, LBL: CM3SM 30 cm)"
2115,09/02/19 12:30:01 PM,0.1688,0.1281,0.1667
2116,09/02/19 01:00:01 PM,0.1688,0.1281,0.1656
2117,09/02/19 01:30:01 PM,0.1688,0.1276,0.1656
2118,09/02/19 02:00:01 PM,0.1688,0.1276,0.1663
2119,09/02/19 02:30:01 PM,0.1688,0.1271,0.1656
2120,09/02/19 03:00:01 PM,0.1688,0.1276,0.1656
2121,09/02/19 03:30:01 PM,0.1688,0.1276,0.1656
2122,09/02/19 04:00:01 PM,0.1688,0.1276,0.1656
2123,09/02/19 04:30:01 PM,0.1688,0.1285,0.1652
2124,09/02/19 05:00:01 PM,0.1688,0.1285,0.1652
2125,09/02/19 05:30:01 PM,0.1688,0.1285,0.1656
2126,09/02/19 06:00:01 PM,0.1688,0.1285,0.1656
2127,09/02/19 06:30:01 PM,0.1688,0.1281,0.1656
2128,09/02/19 07:00:01 PM,0.1681,0.1276,0.1652
2129,09/02/19 07:30:01 PM,0.1688,0.1271,0.1663
2130,09/02/19 08:00:01 PM,0.1681,0.1271,0.1656
2131,09/02/19 08:30:01 PM,0.1681,0.1266,0.1656
2132,09/02/19 09:00:01 PM,0.1681,0.1266,0.1652
2133,09/02/19 09:30:01 PM,0.1681,0.1271,0.1652
2134,09/02/19 10:00:01 PM,0.1681,0.1256,0.1656
2135,09/02/19 10:30:01 PM,0.1681,0.1261,0.1648
2136,09/02/19 11:00:01 PM,0.1681,0.1256,0.1648
2137,09/02/19 11:30:01 PM,0.1681,0.1246,0.1652
2138,09/03/19 12:00:01 AM,0.1681,0.1246,0.1648
2139,09/03/19 12:30:01 AM,0.1681,0.1246,0.1648
2140,09/03/19 01:00:01 AM,0.1681,0.1246,0.1648
2141,09/03/19 01:30:01 AM,0.1681,0.1246,0.1652
2142,09/03/19 02:00:01 AM,0.1681,0.1242,0.1648
2143,09/03/19 02:30:01 AM,0.1681,0.1246,0.1652
2144,09/03/19 03:00:01 AM,0.1681,0.1242,0.1652
2145,09/03/19 03:30:01 AM,0.1681,0.1242,0.1652
2146,09/03/19 04:00:01 AM,0.1681,0.1246,0.1648
2147,09/03/19 04:30:01 AM,0.1681,0.1246,0.1648
2148,09/03/19 05:00:01 AM,0.1681,0.1246,0.1642
2149,09/03/19 05:30:01 AM,0.1681,0.1251,0.1638
2150,09/03/19 06:00:01 AM,0.1681,0.1246,0.1648
2151,09/03/19 06:30:01 AM,0.1681,0.1246,0.1652
2152,09/03/19 07:00:01 AM,0.1681,0.1246,0.1648
2153,09/03/19 07:30:01 AM,0.1681,0.1246,0.1648
2154,09/03/19 08:00:01 AM,0.1681,0.1251,0.1648
2155,09/03/19 08:30:01 AM,0.1681,0.1251,0.1652
2156,09/03/19 09:00:01 AM,0.1681,0.1256,0.1648
2157,09/03/19 09:30:01 AM,0.1688,0.1256,0.1648
2158,09/03/19 10:00:01 AM,0.1681,0.1261,0.1642
2159,09/03/19 10:30:01 AM,0.1681,0.1256,0.1652
2160,09/03/19 11:00:01 AM,0.1681,0.1256,0.1648
2161,09/03/19 11:30:01 AM,0.1681,0.1251,0.1642
2162,09/03/19 12:00:01 PM,0.1688,0.1256,0.1638
2163,09/03/19 12:30:01 PM,0.1688,0.1256,0.1638
2164,09/03/19 01:00:01 PM,0.1688,0.1251,0.1634
2165,09/03/19 01:30:01 PM,0.1681,0.1246,0.1638
2166,09/03/19 02:00:01 PM,0.1681,0.1246,0.1634
2167,09/03/19 02:30:01 PM,0.1681,0.1246,0.1634
2168,09/03/19 03:00:01 PM,0.1681,0.1251,0.1629
2169,09/03/19 03:30:01 PM,0.1681,0.1251,0.1629
2170,09/03/19 04:00:01 PM,0.1681,0.1256,0.1629
2171,09/03/19 04:30:01 PM,0.1681,0.1256,0.1629
2172,09/03/19 05:00:01 PM,0.1681,0.1261,0.1629
2173,09/03/19 05:30:01 PM,0.1681,0.1261,0.1623
2174,09/03/19 06:00:01 PM,0.1681,0.1261,0.1634
2175,09/03/19 06:30:01 PM,0.1673,0.1261,0.1629
2176,09/03/19 07:00:01 PM,0.1673,0.1251,0.1623
2177,09/03/19 07:30:01 PM,0.1673,0.1251,0.1623
2178,09/03/19 08:00:01 PM,0.1673,0.1256,0.1615
2179,09/03/19 08:30:01 PM,0.1673,0.1242,0.1623
2180,09/03/19 09:00:01 PM,0.1673,0.1246,0.1615
2181,09/03/19 09:30:01 PM,0.1673,0.1229,0.1623
2182,09/03/19 10:00:01 PM,0.1673,0.1229,0.1623
2183,09/03/19 10:30:01 PM,0.1673,0.1224,0.1623
2184,09/03/19 11:00:01 PM,0.1673,0.1237,0.1619
2185,09/03/19 11:30:01 PM,0.1673,0.1224,0.1623
2186,09/04/19 12:00:01 AM,0.1673,0.1224,0.1623
2187,09/04/19 12:30:01 AM,0.1673,0.1237,0.1608
2188,09/04/19 01:00:01 AM,0.1673,0.1224,0.1623
2189,09/04/19 01:30:01 AM,0.1673,0.1219,0.1619
2190,09/04/19 02:00:01 AM,0.1673,0.1224,0.1619
2191,09/04/19 02:30:01 AM,0.1673,0.1224,0.1615
2192,09/04/19 03:00:01 AM,0.1673,0.1224,0.1615
2193,09/04/19 03:30:01 AM,0.1673,0.1224,0.1619
2194,09/04/19 04:00:01 AM,0.1673,0.1224,0.1623
2195,09/04/19 04:30:01 AM,0.1673,0.1224,0.1619
2196,09/04/19 05:00:01 AM,0.1673,0.1224,0.1619
2197,09/04/19 05:30:01 AM,0.1673,0.1224,0.1619
2198,09/04/19 06:00:01 AM,0.1673,0.1229,0.1619
2199,09/04/19 06:30:01 AM,0.1673,0.1229,0.1619
2200,09/04/19 07:00:01 AM,0.1673,0.1229,0.1619
2201,09/04/19 07:30:01 AM,0.1673,0.1237,0.1615
2202,09/04/19 08:00:01 AM,0.1673,0.1237,0.1619
2203,09/04/19 08:30:01 AM,0.1673,0.1237,0.1623
2204,09/04/19 09:00:01 AM,0.1681,0.1237,0.1619
2205,09/04/19 09:30:01 AM,0.1673,0.1242,0.1619
2206,09/04/19 10:00:01 AM,0.1681,0.1246,0.1615
2207,09/04/19 10:30:01 AM,0.1681,0.1242,0.1615
2208,09/04/19 11:00:01 AM,0.1673,0.1246,0.1608
2209,09/04/19 11:30:01 AM,0.1673,0.1246,0.1629
2210,09/04/19 12:00:01 PM,0.1681,0.1242,0.1619
2211,09/04/19 12:30:01 PM,0.1681,0.1242,0.1608
2212,09/04/19 01:00:01 PM,0.1681,0.1229,0.1604
2213,09/04/19 01:30:01 PM,0.1673,0.1237,0.1604
2214,09/04/19 02:00:01 PM,0.1673,0.1229,0.1604
2215,09/04/19 02:30:01 PM,0.1673,0.1229,0.1604
2216,09/04/19 03:00:01 PM,0.1673,0.1237,0.1604
2217,09/04/19 03:30:01 PM,0.1673,0.1237,0.1600
2218,09/04/19 04:00:01 PM,0.1673,0.1237,0.1600
2219,09/04/19 04:30:01 PM,0.1673,0.1229,0.1596
2220,09/04/19 05:00:01 PM,0.1673,0.1237,0.1604
2221,09/04/19 05:30:01 PM,0.1673,0.1229,0.1604
2222,09/04/19 06:00:01 PM,0.1673,0.1229,0.1604
2223,09/04/19 06:30:01 PM,0.1666,0.1229,0.1604
2224,09/04/19 07:00:01 PM,0.1673,0.1229,0.1604
2225,09/04/19 07:30:01 PM,0.1673,0.1229,0.1604
2226,09/04/19 08:00:01 PM,0.1673,0.1224,0.1604
2227,09/04/19 08:30:01 PM,0.1673,0.1242,0.1596
2228,09/04/19 09:00:01 PM,0.1673,0.1219,0.1604
2229,09/04/19 09:30:01 PM,0.1673,0.1209,0.1600
2230,09/04/19 10:00:01 PM,0.1673,0.1209,0.1604
2231,09/04/19 10:30:01 PM,0.1673,0.1209,0.1604
2232,09/04/19 11:00:01 PM,0.1673,0.1219,0.1600
2233,09/04/19 11:30:01 PM,0.1673,0.1224,0.1600
2234,09/05/19 12:00:01 AM,0.1673,0.1209,0.1604
2235,09/05/19 12:30:01 AM,0.1673,0.1214,0.1600
2236,09/05/19 01:00:01 AM,0.1666,0.1214,0.1596
2237,09/05/19 01:30:01 AM,0.1666,0.1209,0.1596
2238,09/05/19 02:00:01 AM,0.1673,0.1209,0.1600
2239,09/05/19 02:30:01 AM,0.1673,0.1209,0.1600
2240,09/05/19 03:00:01 AM,0.1666,0.1209,0.1600
2241,09/05/19 03:30:01 AM,0.1666,0.1209,0.1600
2242,09/05/19 04:00:01 AM,0.1666,0.1204,0.1600
2243,09/05/19 04:30:01 AM,0.1666,0.1209,0.1596
2244,09/05/19 05:00:01 AM,0.1666,0.1204,0.1600
2245,09/05/19 05:30:01 AM,0.1673,0.1204,0.1600
2246,09/05/19 06:00:01 AM,0.1666,0.1204,0.1600
2247,09/05/19 06:30:01 AM,0.1666,0.1204,0.1596
2248,09/05/19 07:00:01 AM,0.1666,0.1204,0.1596
2249,09/05/19 07:30:01 AM,0.1666,0.1204,0.1600
2250,09/05/19 08:00:01 AM,0.1673,0.1204,0.1596
2251,09/05/19 08:30:01 AM,0.1666,0.1219,0.1596
2252,09/05/19 09:00:01 AM,0.1673,0.1214,0.1600
2253,09/05/19 09:30:01 AM,0.1673,0.1214,0.1590
