"Plot Title: CM2SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684002, LBL: 30CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418941, SEN S/N: 20684009, LBL: 1M)"
2323,01/10/21 07:00:01 PM,0.3192,0.2698,0.2796
2324,01/10/21 07:30:01 PM,0.3192,0.2698,0.2796
2325,01/10/21 08:00:01 PM,0.3187,0.2698,0.2793
2326,01/10/21 08:30:01 PM,0.3187,0.2698,0.2793
2327,01/10/21 09:00:01 PM,0.3187,0.2698,0.2796
2328,01/10/21 09:30:01 PM,0.3187,0.2698,0.2498
2329,01/10/21 10:00:01 PM,0.3187,0.2698,0.2793
2330,01/10/21 10:30:01 PM,0.3187,0.2698,0.2793
2331,01/10/21 11:00:01 PM,0.3187,0.2698,0.2793
2332,01/10/21 11:30:01 PM,0.3187,0.2698,0.2793
2333,01/11/21 12:00:01 AM,0.3187,0.2698,0.2793
2334,01/11/21 12:30:01 AM,0.3187,0.2698,0.2793
2335,01/11/21 01:00:01 AM,0.3187,0.2698,0.2793
2336,01/11/21 01:30:01 AM,0.3187,0.2698,0.2793
2337,01/11/21 02:00:01 AM,0.3187,0.2694,0.2790
2338,01/11/21 02:30:01 AM,0.3187,0.2694,0.2790
2339,01/11/21 03:00:01 AM,0.3187,0.2698,0.2790
2340,01/11/21 03:30:01 AM,0.3187,0.2698,0.2790
2341,01/11/21 04:00:01 AM,0.3187,0.2698,0.2793
2342,01/11/21 04:30:01 AM,0.3183,0.2698,0.2793
2343,01/11/21 05:00:01 AM,0.3187,0.2698,0.2793
2344,01/11/21 05:30:01 AM,0.3187,0.2698,0.2793
2345,01/11/21 06:00:01 AM,0.3183,0.2694,0.2790
2346,01/11/21 06:30:01 AM,0.3183,0.2694,0.2790
2347,01/11/21 07:00:01 AM,0.3183,0.2694,0.2793
2348,01/11/21 07:30:01 AM,0.3187,0.2694,0.2790
2349,01/11/21 08:00:01 AM,0.3183,0.2694,0.2790
2350,01/11/21 08:30:01 AM,0.3183,0.2694,0.2790
2351,01/11/21 09:00:01 AM,0.3183,0.2694,0.2790
2352,01/11/21 09:30:01 AM,0.3183,0.2694,0.2790
2353,01/11/21 10:00:01 AM,0.3187,0.2694,0.2793
2354,01/11/21 10:30:01 AM,0.3187,0.2694,0.2790
2355,01/11/21 11:00:01 AM,0.3187,0.2694,0.2790
2356,01/11/21 11:30:01 AM,0.3187,0.2694,0.2790
2357,01/11/21 12:00:01 PM,0.3183,0.2698,0.2460
2358,01/11/21 12:30:01 PM,0.3183,0.2694,0.2379
2359,01/11/21 01:00:01 PM,0.3187,0.2694,0.2546
2360,01/11/21 01:30:01 PM,0.3183,0.2694,0.2335
2361,01/11/21 02:00:01 PM,0.3183,0.2694,0.2418
2362,01/11/21 02:30:01 PM,0.3183,0.2694,0.2437
2363,01/11/21 03:00:01 PM,0.3187,0.2694,0.2498
2364,01/11/21 03:30:01 PM,0.3183,0.2691,0.2657
2365,01/11/21 04:00:01 PM,0.3183,0.2691,0.2694
2366,01/11/21 04:30:01 PM,0.3183,0.2694,0.2766
2367,01/11/21 05:00:01 PM,0.3187,0.2691,0.2786
2368,01/11/21 05:30:01 PM,0.3187,0.2691,0.2786
2369,01/11/21 06:00:01 PM,0.3187,0.2694,0.2786
2370,01/11/21 06:30:01 PM,0.3187,0.2694,0.2786
2371,01/11/21 07:00:01 PM,0.3187,0.2694,0.2786
2372,01/11/21 07:30:01 PM,0.3187,0.2694,0.2786
2373,01/11/21 08:00:01 PM,0.3187,0.2694,0.2786
2374,01/11/21 08:30:01 PM,0.3187,0.2694,0.2786
2375,01/11/21 09:00:01 PM,0.3192,0.2694,0.2786
2376,01/11/21 09:30:01 PM,0.3192,0.2694,0.2786
2377,01/11/21 10:00:01 PM,0.3192,0.2698,0.2783
2378,01/11/21 10:30:01 PM,0.3192,0.2698,0.2783
2379,01/11/21 11:00:01 PM,0.3192,0.2698,0.2783
2380,01/11/21 11:30:01 PM,0.3192,0.2698,0.2783
2381,01/12/21 12:00:01 AM,0.3192,0.2694,0.2783
2382,01/12/21 12:30:01 AM,0.3192,0.2694,0.2783
2383,01/12/21 01:00:01 AM,0.3187,0.2698,0.2783
2384,01/12/21 01:30:01 AM,0.3192,0.2694,0.2783
2385,01/12/21 02:00:01 AM,0.3192,0.2694,0.2783
2386,01/12/21 02:30:01 AM,0.3187,0.2698,0.2783
2387,01/12/21 03:00:01 AM,0.3192,0.2694,0.2783
2388,01/12/21 03:30:01 AM,0.3192,0.2698,0.2783
2389,01/12/21 04:00:01 AM,0.3187,0.2698,0.2783
2390,01/12/21 04:30:01 AM,0.3187,0.2698,0.2783
2391,01/12/21 05:00:01 AM,0.3187,0.2694,0.2780
2392,01/12/21 05:30:01 AM,0.3187,0.2694,0.2780
2393,01/12/21 06:00:01 AM,0.3187,0.2694,0.2783
2394,01/12/21 06:30:01 AM,0.3187,0.2694,0.2646
2395,01/12/21 07:00:01 AM,0.3187,0.2694,0.2780
2396,01/12/21 07:30:01 AM,0.3187,0.2694,0.2780
2397,01/12/21 08:00:01 AM,0.3187,0.2694,0.2780
2398,01/12/21 08:30:01 AM,0.3187,0.2694,0.2780
2399,01/12/21 09:00:01 AM,0.3183,0.2694,0.2780
2400,01/12/21 09:30:01 AM,0.3183,0.2694,0.2780
2401,01/12/21 10:00:01 AM,0.3187,0.2694,0.2780
2402,01/12/21 10:30:01 AM,0.3187,0.2694,0.2780
2403,01/12/21 11:00:01 AM,0.3187,0.2694,0.2780
2404,01/12/21 11:30:01 AM,0.3187,0.2694,0.2780
2405,01/12/21 12:00:01 PM,0.3187,0.2694,0.2780
2406,01/12/21 12:30:01 PM,0.3187,0.2694,0.2780
2407,01/12/21 01:00:01 PM,0.3183,0.2694,0.2780
2408,01/12/21 01:30:01 PM,0.3187,0.2694,0.2780
2409,01/12/21 02:00:01 PM,0.3187,0.2694,0.2780
2410,01/12/21 02:30:01 PM,0.3183,0.2694,0.2780
2411,01/12/21 03:00:01 PM,0.3183,0.2694,0.2780
2412,01/12/21 03:30:01 PM,0.3183,0.2694,0.2780
2413,01/12/21 04:00:01 PM,0.3187,0.2701,0.2780
2414,01/12/21 04:30:01 PM,0.3192,0.2708,0.2776
2415,01/12/21 05:00:01 PM,0.3195,0.2719,0.2776
2416,01/12/21 05:30:01 PM,0.3199,0.2739,0.2776
2417,01/12/21 06:00:01 PM,0.3207,0.2753,0.2776
2418,01/12/21 06:30:01 PM,0.3216,0.2766,0.2776
2419,01/12/21 07:00:01 PM,0.3219,0.2773,0.2776
2420,01/12/21 07:30:01 PM,0.3223,0.2780,0.2776
2421,01/12/21 08:00:01 PM,0.3228,0.2790,0.2776
2422,01/12/21 08:30:01 PM,0.3231,0.2800,0.2776
2423,01/12/21 09:00:01 PM,0.3235,0.2806,0.2776
2424,01/12/21 09:30:01 PM,0.3235,0.2810,0.2776
2425,01/12/21 10:00:01 PM,0.3240,0.2817,0.2776
2426,01/12/21 10:30:01 PM,0.3240,0.2821,0.2773
2427,01/12/21 11:00:01 PM,0.3244,0.2827,0.2773
2428,01/12/21 11:30:01 PM,0.3244,0.2837,0.2776
2429,01/13/21 12:00:01 AM,0.3249,0.2857,0.2776
2430,01/13/21 12:30:01 AM,0.3256,0.2874,0.2776
2431,01/13/21 01:00:01 AM,0.3261,0.2884,0.2773
2432,01/13/21 01:30:01 AM,0.3265,0.2884,0.2773
2433,01/13/21 02:00:01 AM,0.3265,0.2887,0.2773
2434,01/13/21 02:30:01 AM,0.3265,0.2884,0.2773
2435,01/13/21 03:00:01 AM,0.3265,0.2881,0.2773
2436,01/13/21 03:30:01 AM,0.3265,0.2881,0.2773
2437,01/13/21 04:00:01 AM,0.3269,0.2877,0.2773
2438,01/13/21 04:30:01 AM,0.3265,0.2874,0.2776
2439,01/13/21 05:00:01 AM,0.3265,0.2871,0.2773
2440,01/13/21 05:30:01 AM,0.3265,0.2877,0.1945
2441,01/13/21 06:00:01 AM,0.3269,0.2904,0.2770
2442,01/13/21 06:30:01 AM,0.3277,0.2942,0.2770
2443,01/13/21 07:00:01 AM,0.3299,0.2976,0.2770
2444,01/13/21 07:30:01 AM,0.3317,0.2987,0.2139
2445,01/13/21 08:00:01 AM,0.3321,0.2984,0.2773
2446,01/13/21 08:30:01 AM,0.3326,0.2976,0.2216
2447,01/13/21 09:00:01 AM,0.3321,0.2966,0.2773
2448,01/13/21 09:30:01 AM,0.3321,0.2955,0.2198
2449,01/13/21 10:00:01 AM,0.3317,0.2949,0.2770
2450,01/13/21 10:30:01 AM,0.3312,0.2942,0.2156
2451,01/13/21 11:00:01 AM,0.3312,0.2938,0.2770
2452,01/13/21 11:30:01 AM,0.3312,0.2949,0.1945
2453,01/13/21 12:00:01 PM,0.3317,0.2966,0.1107
2454,01/13/21 12:30:01 PM,0.3321,0.2979,-0.0557
2455,01/13/21 01:00:01 PM,0.3330,0.3001,0.1020
2456,01/13/21 01:30:01 PM,0.3343,0.3011,0.0066
2457,01/13/21 02:00:01 PM,0.3348,0.3011,0.2776
2458,01/13/21 02:30:01 PM,0.3348,0.3008,0.2776
2459,01/13/21 03:00:01 PM,0.3348,0.3001,0.2776
2460,01/13/21 03:30:01 PM,0.3348,0.2990,0.2776
2461,01/13/21 04:00:01 PM,0.3343,0.2984,0.2780
2462,01/13/21 04:30:01 PM,0.3339,0.2973,0.2425
2463,01/13/21 05:00:01 PM,0.3335,0.2959,0.2780
2464,01/13/21 05:30:01 PM,0.3326,0.2946,0.2786
2465,01/13/21 06:00:01 PM,0.3321,0.2935,0.2790
2466,01/13/21 06:30:01 PM,0.3317,0.2925,0.2793
2467,01/13/21 07:00:01 PM,0.3312,0.2914,0.2800
2468,01/13/21 07:30:01 PM,0.3304,0.2908,0.2810
2469,01/13/21 08:00:01 PM,0.3304,0.2898,0.2817
2470,01/13/21 08:30:01 PM,0.3299,0.2895,0.2827
2471,01/13/21 09:00:01 PM,0.3295,0.2887,0.2834
2472,01/13/21 09:30:01 PM,0.3290,0.2881,0.2844
2473,01/13/21 10:00:01 PM,0.3286,0.2877,0.2853
2474,01/13/21 10:30:01 PM,0.3282,0.2871,0.2861
2475,01/13/21 11:00:01 PM,0.3277,0.2868,0.2868
2476,01/13/21 11:30:01 PM,0.3277,0.2864,0.2868
2477,01/14/21 12:00:01 AM,0.3274,0.2861,0.2877
2478,01/14/21 12:30:01 AM,0.3274,0.2857,0.2881
2479,01/14/21 01:00:01 AM,0.3269,0.2853,0.2887
2480,01/14/21 01:30:01 AM,0.3265,0.2850,0.2884
2481,01/14/21 02:00:01 AM,0.3265,0.2847,0.2887
2482,01/14/21 02:30:01 AM,0.3261,0.2847,0.2887
2483,01/14/21 03:00:01 AM,0.3261,0.2844,0.2890
2484,01/14/21 03:30:01 AM,0.3256,0.2840,0.2890
2485,01/14/21 04:00:01 AM,0.3256,0.2840,0.2890
2486,01/14/21 04:30:01 AM,0.3256,0.2837,0.2890
2487,01/14/21 05:00:01 AM,0.3252,0.2834,0.2890
2488,01/14/21 05:30:01 AM,0.3252,0.2830,0.2895
2489,01/14/21 06:00:01 AM,0.3252,0.2830,0.2895
2490,01/14/21 06:30:01 AM,0.3249,0.2827,0.2895
2491,01/14/21 07:00:01 AM,0.3249,0.2827,0.2895
2492,01/14/21 07:30:01 AM,0.3249,0.2824,0.2890
2493,01/14/21 08:00:01 AM,0.3244,0.2824,0.2895
2494,01/14/21 08:30:01 AM,0.3244,0.2824,0.2895
2495,01/14/21 09:00:01 AM,0.3244,0.2821,0.2895
2496,01/14/21 09:30:01 AM,0.3244,0.2821,0.2898
2497,01/14/21 10:00:01 AM,0.3240,0.2821,0.2898
2498,01/14/21 10:30:01 AM,0.3240,0.2817,0.2895
2499,01/14/21 11:00:01 AM,0.3240,0.2817,0.2371
2500,01/14/21 11:30:01 AM,0.3240,0.2817,0.2330
2501,01/14/21 12:00:01 PM,0.3240,0.2824,0.2117
2502,01/14/21 12:30:01 PM,0.3244,0.2837,0.2237
2503,01/14/21 01:00:01 PM,0.3252,0.2853,0.2383
2504,01/14/21 01:30:01 PM,0.3265,0.2871,0.2232
2505,01/14/21 02:00:01 PM,0.3269,0.2881,0.2109
2506,01/14/21 02:30:01 PM,0.3277,0.2890,0.2043
2507,01/14/21 03:00:01 PM,0.3286,0.2904,0.2895
2508,01/14/21 03:30:01 PM,0.3286,0.2914,0.2887
2509,01/14/21 04:00:01 PM,0.3290,0.2914,0.2437
2510,01/14/21 04:30:01 PM,0.3286,0.2914,0.2618
2511,01/14/21 05:00:01 PM,0.3286,0.2908,0.2776
2512,01/14/21 05:30:01 PM,0.3286,0.2904,0.2887
2513,01/14/21 06:00:01 PM,0.3282,0.2898,0.2887
2514,01/14/21 06:30:01 PM,0.3282,0.2890,0.2884
2515,01/14/21 07:00:01 PM,0.3282,0.2887,0.2884
2516,01/14/21 07:30:01 PM,0.3277,0.2881,0.2884
2517,01/14/21 08:00:01 PM,0.3277,0.2877,0.2884
2518,01/14/21 08:30:01 PM,0.3274,0.2874,0.2881
2519,01/14/21 09:00:01 PM,0.3269,0.2871,0.2884
2520,01/14/21 09:30:01 PM,0.3269,0.2864,0.2884
2521,01/14/21 10:00:01 PM,0.3269,0.2864,0.2884
2522,01/14/21 10:30:01 PM,0.3265,0.2861,0.2881
2523,01/14/21 11:00:01 PM,0.3265,0.2857,0.2881
2524,01/14/21 11:30:01 PM,0.3265,0.2853,0.2881
2525,01/15/21 12:00:01 AM,0.3261,0.2850,0.2877
2526,01/15/21 12:30:01 AM,0.3261,0.2847,0.2881
2527,01/15/21 01:00:01 AM,0.3261,0.2844,0.2881
2528,01/15/21 01:30:01 AM,0.3256,0.2840,0.2877
2529,01/15/21 02:00:01 AM,0.3256,0.2840,0.2877
2530,01/15/21 02:30:01 AM,0.3252,0.2837,0.2877
2531,01/15/21 03:00:01 AM,0.3252,0.2834,0.2877
2532,01/15/21 03:30:01 AM,0.3252,0.2834,0.2877
2533,01/15/21 04:00:01 AM,0.3252,0.2830,0.2881
2534,01/15/21 04:30:01 AM,0.3249,0.2827,0.2776
2535,01/15/21 05:00:01 AM,0.3249,0.2827,0.2780
2536,01/15/21 05:30:01 AM,0.3249,0.2824,0.2877
2537,01/15/21 06:00:01 AM,0.3244,0.2824,0.2881
2538,01/15/21 06:30:01 AM,0.3244,0.2824,0.2877
2539,01/15/21 07:00:01 AM,0.3244,0.2821,0.2877
2540,01/15/21 07:30:01 AM,0.3244,0.2817,0.2877
2541,01/15/21 08:00:01 AM,0.3240,0.2817,0.2877
2542,01/15/21 08:30:01 AM,0.3240,0.2817,0.2853
2543,01/15/21 09:00:01 AM,0.3240,0.2813,0.2877
2544,01/15/21 09:30:01 AM,0.3235,0.2813,0.2881
2545,01/15/21 10:00:01 AM,0.3235,0.2813,0.2881
2546,01/15/21 10:30:01 AM,0.3235,0.2810,0.2877
2547,01/15/21 11:00:01 AM,0.3235,0.2810,0.2881
2548,01/15/21 11:30:01 AM,0.3235,0.2810,0.2877
2549,01/15/21 12:00:01 PM,0.3235,0.2806,0.2490
2550,01/15/21 12:30:01 PM,0.3235,0.2806,0.2387
2551,01/15/21 01:00:01 PM,0.3231,0.2806,0.2502
2552,01/15/21 01:30:01 PM,0.3235,0.2810,0.2621
2553,01/15/21 02:00:01 PM,0.3235,0.2817,0.2635
2554,01/15/21 02:30:01 PM,0.3240,0.2821,0.2691
2555,01/15/21 03:00:01 PM,0.3240,0.2827,0.2708
2556,01/15/21 03:30:01 PM,0.3244,0.2834,0.2756
2557,01/15/21 04:00:01 PM,0.3244,0.2840,0.2786
2558,01/15/21 04:30:01 PM,0.3249,0.2847,0.2821
2559,01/15/21 05:00:01 PM,0.3249,0.2853,0.2874
2560,01/15/21 05:30:01 PM,0.3249,0.2857,0.2874
2561,01/15/21 06:00:01 PM,0.3249,0.2857,0.2874
2562,01/15/21 06:30:01 PM,0.3252,0.2857,0.2874
2563,01/15/21 07:00:01 PM,0.3252,0.2853,0.2874
2564,01/15/21 07:30:01 PM,0.3252,0.2853,0.2874
2565,01/15/21 08:00:01 PM,0.3252,0.2850,0.2874
2566,01/15/21 08:30:01 PM,0.3252,0.2847,0.2871
2567,01/15/21 09:00:01 PM,0.3252,0.2847,0.2871
2568,01/15/21 09:30:01 PM,0.3249,0.2844,0.2871
2569,01/15/21 10:00:01 PM,0.3249,0.2844,0.2871
2570,01/15/21 10:30:01 PM,0.3249,0.2840,0.2666
2571,01/15/21 11:00:01 PM,0.3249,0.2837,0.2871
2572,01/15/21 11:30:01 PM,0.3249,0.2837,0.2871
2573,01/16/21 12:00:01 AM,0.3249,0.2834,0.2868
2574,01/16/21 12:30:01 AM,0.3249,0.2834,0.2868
2575,01/16/21 01:00:01 AM,0.3244,0.2830,0.2868
2576,01/16/21 01:30:01 AM,0.3244,0.2830,0.2786
2577,01/16/21 02:00:01 AM,0.3244,0.2827,0.2868
2578,01/16/21 02:30:01 AM,0.3240,0.2827,0.2824
2579,01/16/21 03:00:01 AM,0.3244,0.2824,0.2868
2580,01/16/21 03:30:01 AM,0.3240,0.2824,0.2864
2581,01/16/21 04:00:01 AM,0.3240,0.2821,0.2850
2582,01/16/21 04:30:01 AM,0.3240,0.2821,0.2864
2583,01/16/21 05:00:01 AM,0.3240,0.2817,0.2857
2584,01/16/21 05:30:01 AM,0.3240,0.2817,0.2864
2585,01/16/21 06:00:01 AM,0.3235,0.2813,0.2861
2586,01/16/21 06:30:01 AM,0.3235,0.2813,0.2864
2587,01/16/21 07:00:01 AM,0.3235,0.2810,0.2864
2588,01/16/21 07:30:01 AM,0.3235,0.2810,0.2861
2589,01/16/21 08:00:01 AM,0.3231,0.2810,0.2864
2590,01/16/21 08:30:01 AM,0.3231,0.2806,0.2861
2591,01/16/21 09:00:01 AM,0.3231,0.2806,0.2864
2592,01/16/21 09:30:01 AM,0.3231,0.2806,0.2868
2593,01/16/21 10:00:01 AM,0.3231,0.2806,0.2868
2594,01/16/21 10:30:01 AM,0.3231,0.2803,-0.2320
2595,01/16/21 11:00:01 AM,0.3231,0.2806,-0.2012
2596,01/16/21 11:30:01 AM,0.3231,0.2806,0.0071
2597,01/16/21 12:00:01 PM,0.3231,0.2817,0.0008
2598,01/16/21 12:30:01 PM,0.3235,0.2844,-0.0222
2599,01/16/21 01:00:01 PM,0.3244,0.2881,0.0949
2600,01/16/21 01:30:01 PM,0.3256,0.2914,0.0446
2601,01/16/21 02:00:01 PM,0.3269,0.2935,0.0200
2602,01/16/21 02:30:01 PM,0.3277,0.2955,-0.0430
2603,01/16/21 03:00:01 PM,0.3282,0.2966,0.0112
2604,01/16/21 03:30:01 PM,0.3290,0.2973,0.1642
2605,01/16/21 04:00:01 PM,0.3290,0.2973,0.0758
2606,01/16/21 04:30:01 PM,0.3295,0.2966,0.2164
2607,01/16/21 05:00:01 PM,0.3295,0.2955,0.2857
2608,01/16/21 05:30:01 PM,0.3295,0.2949,0.2399
2609,01/16/21 06:00:01 PM,0.3290,0.2935,0.2861
2610,01/16/21 06:30:01 PM,0.3290,0.2925,0.2857
2611,01/16/21 07:00:01 PM,0.3286,0.2919,0.2857
2612,01/16/21 07:30:01 PM,0.3286,0.2908,0.2857
2613,01/16/21 08:00:01 PM,0.3282,0.2901,0.2861
2614,01/16/21 08:30:01 PM,0.3282,0.2895,0.2857
2615,01/16/21 09:00:01 PM,0.3282,0.2890,0.2857
2616,01/16/21 09:30:01 PM,0.3277,0.2884,0.2857
2617,01/16/21 10:00:01 PM,0.3274,0.2877,0.2857
2618,01/16/21 10:30:01 PM,0.3274,0.2874,0.2857
2619,01/16/21 11:00:01 PM,0.3274,0.2871,0.2857
2620,01/16/21 11:30:01 PM,0.3269,0.2868,0.2857
2621,01/17/21 12:00:01 AM,0.3269,0.2864,0.2861
2622,01/17/21 12:30:01 AM,0.3269,0.2861,0.2861
2623,01/17/21 01:00:01 AM,0.3265,0.2857,0.2857
2624,01/17/21 01:30:01 AM,0.3265,0.2853,0.2857
2625,01/17/21 02:00:01 AM,0.3265,0.2850,0.2857
2626,01/17/21 02:30:01 AM,0.3261,0.2847,0.2861
2627,01/17/21 03:00:01 AM,0.3261,0.2844,0.2857
2628,01/17/21 03:30:01 AM,0.3256,0.2844,0.2861
2629,01/17/21 04:00:01 AM,0.3256,0.2840,0.2861
2630,01/17/21 04:30:01 AM,0.3256,0.2840,0.2861
2631,01/17/21 05:00:01 AM,0.3252,0.2837,0.2861
2632,01/17/21 05:30:01 AM,0.3252,0.2837,0.2861
2633,01/17/21 06:00:01 AM,0.3252,0.2834,0.2861
2634,01/17/21 06:30:01 AM,0.3249,0.2830,0.2861
2635,01/17/21 07:00:01 AM,0.3249,0.2830,0.2861
2636,01/17/21 07:30:01 AM,0.3249,0.2827,0.2861
2637,01/17/21 08:00:01 AM,0.3244,0.2827,0.2864
2638,01/17/21 08:30:01 AM,0.3249,0.2827,0.2864
2639,01/17/21 09:00:01 AM,0.3244,0.2824,0.2864
2640,01/17/21 09:30:01 AM,0.3244,0.2824,0.2864
2641,01/17/21 10:00:01 AM,0.3244,0.2824,-0.1912
2642,01/17/21 10:30:01 AM,0.3244,0.2824,-0.2594
2643,01/17/21 11:00:01 AM,0.3244,0.2827,-0.1484
2644,01/17/21 11:30:01 AM,0.3244,0.2844,-0.2655
2645,01/17/21 12:00:01 PM,0.3244,0.2874,0.2868
2646,01/17/21 12:30:01 PM,0.3252,0.2922,0.2868
2647,01/17/21 01:00:01 PM,0.3261,0.2963,0.2868
2648,01/17/21 01:30:01 PM,0.3269,0.2987,0.2868
2649,01/17/21 02:00:01 PM,0.3282,0.3026,0.2868
2650,01/17/21 02:30:01 PM,0.3290,0.3080,0.2868
2651,01/17/21 03:00:01 PM,0.3299,0.3084,0.2868
2652,01/17/21 03:30:01 PM,0.3304,0.3072,0.2864
2653,01/17/21 04:00:01 PM,0.3304,0.3048,0.2868
2654,01/17/21 04:30:01 PM,0.3308,0.3022,0.2864
2655,01/17/21 05:00:01 PM,0.3304,0.2997,0.2406
2656,01/17/21 05:30:01 PM,0.3304,0.2979,0.2864
2657,01/17/21 06:00:01 PM,0.3299,0.2963,0.2864
2658,01/17/21 06:30:01 PM,0.3299,0.2949,0.2864
2659,01/17/21 07:00:01 PM,0.3295,0.2938,0.2864
2660,01/17/21 07:30:01 PM,0.3295,0.2928,0.2864
2661,01/17/21 08:00:01 PM,0.3290,0.2919,0.2868
2662,01/17/21 08:30:01 PM,0.3290,0.2911,0.2864
2663,01/17/21 09:00:01 PM,0.3286,0.2904,0.2868
2664,01/17/21 09:30:01 PM,0.3282,0.2898,0.2868
2665,01/17/21 10:00:01 PM,0.3282,0.2890,0.2868
2666,01/17/21 10:30:01 PM,0.3277,0.2887,0.2868
2667,01/17/21 11:00:01 PM,0.3277,0.2884,0.2868
2668,01/17/21 11:30:01 PM,0.3274,0.2881,0.2868
2669,01/18/21 12:00:01 AM,0.3274,0.2874,0.2871
2670,01/18/21 12:30:01 AM,0.3274,0.2874,0.2874
2671,01/18/21 01:00:01 AM,0.3269,0.2868,0.2874
2672,01/18/21 01:30:01 AM,0.3269,0.2864,0.2874
2673,01/18/21 02:00:01 AM,0.3269,0.2864,0.2877
2674,01/18/21 02:30:01 AM,0.3265,0.2861,0.2874
2675,01/18/21 03:00:01 AM,0.3265,0.2857,0.2877
2676,01/18/21 03:30:01 AM,0.3265,0.2853,0.2877
2677,01/18/21 04:00:01 AM,0.3261,0.2850,0.2877
2678,01/18/21 04:30:01 AM,0.3261,0.2850,0.2877
2679,01/18/21 05:00:01 AM,0.3256,0.2847,0.2877
2680,01/18/21 05:30:01 AM,0.3256,0.2844,0.2877
2681,01/18/21 06:00:01 AM,0.3256,0.2844,0.2877
2682,01/18/21 06:30:01 AM,0.3252,0.2840,0.2881
2683,01/18/21 07:00:01 AM,0.3252,0.2840,0.2881
2684,01/18/21 07:30:01 AM,0.3252,0.2840,0.2881
2685,01/18/21 08:00:01 AM,0.3252,0.2837,0.2881
2686,01/18/21 08:30:01 AM,0.3252,0.2834,0.2881
2687,01/18/21 09:00:01 AM,0.3249,0.2834,0.2881
2688,01/18/21 09:30:01 AM,0.3249,0.2834,0.2881
2689,01/18/21 10:00:01 AM,0.3249,0.2830,0.2881
2690,01/18/21 10:30:01 AM,0.3249,0.2830,0.2881
2691,01/18/21 11:00:01 AM,0.3249,0.2830,0.1307
2692,01/18/21 11:30:01 AM,0.3244,0.2834,0.1663
2693,01/18/21 12:00:01 PM,0.3244,0.2847,0.1133
2694,01/18/21 12:30:01 PM,0.3244,0.2877,0.1551
2695,01/18/21 01:00:01 PM,0.3249,0.2914,0.1985
2696,01/18/21 01:30:01 PM,0.3252,0.2935,0.0844
2697,01/18/21 02:00:01 PM,0.3256,0.2949,0.1405
2698,01/18/21 02:30:01 PM,0.3261,0.2966,0.1532
2699,01/18/21 03:00:01 PM,0.3265,0.2976,0.1064
2700,01/18/21 03:30:01 PM,0.3265,0.2976,0.2177
2701,01/18/21 04:00:01 PM,0.3269,0.2973,0.2139
2702,01/18/21 04:30:01 PM,0.3269,0.2963,0.2327
2703,01/18/21 05:00:01 PM,0.3269,0.2949,0.2877
2704,01/18/21 05:30:01 PM,0.3269,0.2938,0.2877
2705,01/18/21 06:00:01 PM,0.3269,0.2928,0.2877
2706,01/18/21 06:30:01 PM,0.3265,0.2919,0.2874
2707,01/18/21 07:00:01 PM,0.3269,0.2911,0.2874
2708,01/18/21 07:30:01 PM,0.3265,0.2904,0.2874
2709,01/18/21 08:00:01 PM,0.3265,0.2901,0.2877
2710,01/18/21 08:30:01 PM,0.3265,0.2895,0.2874
2711,01/18/21 09:00:01 PM,0.3265,0.2887,0.2874
2712,01/18/21 09:30:01 PM,0.3261,0.2884,0.2874
2713,01/18/21 10:00:01 PM,0.3261,0.2877,0.2874
2714,01/18/21 10:30:01 PM,0.3261,0.2874,0.2874
2715,01/18/21 11:00:01 PM,0.3256,0.2871,0.2874
2716,01/18/21 11:30:01 PM,0.3256,0.2864,0.2874
2717,01/19/21 12:00:01 AM,0.3256,0.2864,0.2874
2718,01/19/21 12:30:01 AM,0.3256,0.2861,0.2874
2719,01/19/21 01:00:01 AM,0.3252,0.2857,0.2874
2720,01/19/21 01:30:01 AM,0.3252,0.2853,0.2874
2721,01/19/21 02:00:01 AM,0.3252,0.2850,0.2874
2722,01/19/21 02:30:01 AM,0.3249,0.2847,0.2871
2723,01/19/21 03:00:01 AM,0.3249,0.2847,0.2874
2724,01/19/21 03:30:01 AM,0.3249,0.2844,0.2871
2725,01/19/21 04:00:01 AM,0.3244,0.2840,0.2871
2726,01/19/21 04:30:01 AM,0.3244,0.2837,0.2871
2727,01/19/21 05:00:01 AM,0.3240,0.2834,0.2871
2728,01/19/21 05:30:01 AM,0.3240,0.2830,0.2871
2729,01/19/21 06:00:01 AM,0.3240,0.2830,0.2871
2730,01/19/21 06:30:01 AM,0.3235,0.2827,0.2871
2731,01/19/21 07:00:01 AM,0.3235,0.2827,0.2871
2732,01/19/21 07:30:01 AM,0.3235,0.2824,0.2871
2733,01/19/21 08:00:01 AM,0.3235,0.2821,0.2871
2734,01/19/21 08:30:01 AM,0.3235,0.2817,0.2871
2735,01/19/21 09:00:01 AM,0.3231,0.2817,0.2871
2736,01/19/21 09:30:01 AM,0.3231,0.2813,0.2871
2737,01/19/21 10:00:01 AM,0.3231,0.2813,0.2868
2738,01/19/21 10:30:01 AM,0.3231,0.2813,0.2868
2739,01/19/21 11:00:01 AM,0.3231,0.2810,0.2311
2740,01/19/21 11:30:01 AM,0.3228,0.2810,0.2868
